Id,SalePrice
2658,119862.60422138945
2718,178707.8645393174
2414,211403.17994115473
1989,112945.24113515604
625,188333.47064814356
333,105566.02931400688
1327,107404.00182719986
858,157045.72733732846
95,180276.75941080495
1568,164158.4176811711
2482,167697.13566364875
1364,126184.78791116975
2584,154557.8904642819
818,277330.82785161294
2673,135646.24060523615
2089,121848.17648576401
1297,150671.9335388202
790,121927.37850088759
2616,199543.484671042
720,182026.98061286687
222,161442.5414611398
557,140005.32498930622
1148,197569.25782781237
2766,180696.0821668176
534,179417.7844459438
1452,128674.30091239617
630,146257.93380048062
2648,117762.70054713744
125,161986.94158213862
1904,66170.86751261789
1670,117277.74697730016
756,104015.0577835276
717,194655.66355037875
1032,166266.5172010785
852,218561.93570694275
1731,179913.045089155
2639,119877.7172745637
2071,85618.08806832558
1267,131321.3187297905
1851,186446.28591469137
567,180772.990026996
2439,208896.92117368372
1898,151648.547732393
647,166853.4417409344
2256,221735.60342381478
979,99734.7355780738
1444,221923.4018903025
2485,132437.85631648463
157,135172.51399508407
88,131877.19454933086
2003,107799.83924592836
186,167832.85254334606
1425,232027.02441076055
2695,124943.50070619147
738,112128.58358592325
395,152671.96328897512
1353,151273.62324285702
1878,148993.67350507336
390,163630.33315728803
1456,229203.07309635537
1103,278344.8539365781
1387,124593.01500922517
2070,145796.99759307547
1199,169539.41483539005
2479,184091.9329952447
501,278006.6426991779
2362,100203.12719156842
1718,209962.12000220144
2188,92577.51315743847
1483,170386.97784902115
2557,106101.66209737785
437,317271.1990282705
2224,203991.45249200935
1628,178336.07000378487
397,146893.1286782168
587,202670.15936521685
971,134920.78201599972
2611,151592.7580103787
1887,95013.01434139645
2399,298444.2204182056
2148,203288.06993422075
304,113573.67130965994
1997,136072.05715829623
2817,136760.51134446234
1431,205638.69296177634
427,293517.7244696596
263,132318.80918082767
598,180276.40348699313
2895,235032.01926688047
687,128669.94161227363
1822,141724.19714743906
2191,114357.40704465823
179,112517.3093442449
1009,214022.85134453097
2010,124579.29728901947
1991,131708.63710035186
1411,178333.83478328635
1721,222452.444005179
1144,192480.76727053814
593,201938.8107239547
575,282578.9314640623
1249,179864.34691291393
1604,134127.42681708094
1064,356041.6801241396
1923,163666.91962107332
1988,106699.93935933126
2325,184513.56122580988
114,197727.23841392857
2700,170583.1364744079
217,139081.27014881402
343,184803.86679256245
386,220467.80069594897
2005,108463.42873603618
2908,130684.71488730144
1814,225724.9021632646
2446,394402.7035748204
208,142144.0507149314
1679,119697.76803950116
822,281345.1655997401
6,200978.8309642458
1781,306631.10595184076
2397,263679.4284310936
2340,257902.18845037188
1618,172844.8431098857
2843,142027.10171692798
1061,299916.40247130144
2786,139901.74738918696
1935,136859.00985833834
1341,123991.66096171337
521,252502.09382426535
2136,156770.8252726427
996,202305.59773367038
227,160788.09752700749
135,172132.85035568802
1167,163432.05896302406
294,208017.94940967095
1776,192810.32564473586
540,170117.93707207934
1717,213449.54273901126
2303,134494.22884701806
116,182843.2960522546
127,141714.5500179087
1371,124510.23537994327
1014,162736.05919480012
1507,89182.749320376
702,129812.09036483814
750,143131.57221891044
261,158329.89161119921
1559,80393.46338456265
577,204527.30370367688
2812,192910.31279110623
2080,149548.7914826866
1368,94362.292739281
2376,140916.02589264177
659,118452.03685886502
1235,136985.60191280645
332,88395.99493877862
1917,145046.30150124847
2094,244282.43221486345
1460,241541.14886110288
1471,221969.00902449136
1509,122592.91839869288
1922,133299.61899882474
433,376575.9768585259
460,231265.8939662258
1116,232359.99710754413
1137,168340.57182072115
53,183398.49554173122
2354,253558.37753630814
1475,196776.91611454764
1761,413446.0441698361
842,155395.05718405524
2739,192824.31973935693
2509,154588.82475407992
1007,199865.60537438063
2610,169921.9727868379
1952,98365.92127794812
2719,178009.70138513733
2921,101162.68277639333
1966,144034.95795469158
292,121347.0622883239
1204,188638.84754890975
1829,235512.90298304753
2419,184958.78771131494
391,165791.14808173786
798,110686.11479767422
481,203388.3087817289
193,164435.71527619465
555,125940.20417476576
899,72443.00058307206
2357,189468.50073689164
328,134857.41379174477
1356,114035.23927349523
1154,115245.18826512212
1730,194198.36368543588
2249,166211.8571161418
1119,267383.5466252272
2856,145602.42265234207
1394,131840.8508823735
2587,128117.15147563328
61,281367.81626388663
2661,166436.82056325502
2711,131472.6214128371
1147,184864.4890391363
757,122674.30451152261
2623,89568.37099198422
2378,150538.08732234445
1413,145011.0099401162
1722,217995.21341235345
1112,230952.89823582815
1623,198243.86590616443
1201,200199.76456106626
1513,123865.19810930433
957,350023.3738329704
1171,240547.3023325179
1145,190080.54271895048
2726,223960.45908038158
703,144925.79995033034
760,98973.40066731436
1964,148640.07680856882
2512,183691.9695935157
159,133154.418736198
1281,175481.12959346696
468,195433.25535352124
290,130830.42639558096
665,107038.79451267087
1463,230269.51575801667
1792,206244.0445903363
923,154343.05172177037
500,252535.2754572041
1408,159601.28263803085
331,86563.43368611782
170,140472.79539249063
2192,110456.11857020142
2571,267837.07849359995
2314,183883.52470366092
2647,96482.52017357298
422,353013.1447093215
2457,306698.58926482557
1838,210217.1256335763
2805,232891.52370734693
1645,158421.41906644116
1711,268854.5575057245
2825,229643.61662413526
322,283458.91754303477
2103,242137.0451409954
342,121271.08175187529
600,139494.7995220803
488,186114.0831801239
1725,253423.6349728442
2246,252111.16235619283
2847,146393.720805023
806,222402.8899783842
530,232661.7747973039
963,198576.68044641547
2678,105376.48091273199
171,89140.13417265957
2401,336128.3828094201
805,234263.36078440052
2259,230806.1328697114
1748,193824.15044896674
1361,128864.07992038758
1677,115624.85274384351
1406,167466.29668883438
2322,240255.2640407415
688,155547.0738710842
143,144596.8527978962
804,206369.88437683528
1214,176428.13613167458
2828,149951.3072533174
1999,169592.44834340704
2467,190980.06687466687
2665,145675.60051898146
1538,280533.44046709477
398,130390.47233157954
2822,148961.02631455462
2157,160685.12239835787
1856,205207.41522777517
1269,101800.5238148881
2570,119981.47209986932
2320,225976.98693916574
1517,124416.51523147954
2304,112583.23066722712
1312,105355.75933679698
2012,131021.38855674735
506,237778.9438119465
2865,190822.2108714059
