Id,SalePrice
2658,150602.78853147355
2718,149058.78853147355
2414,211516.78853147355
1989,112454.78853147355
625,178164.78853147355
333,76906.78853147355
1327,99710.78853147355
858,156735.03853147355
95,187563.28853147355
1568,167197.11665647355
2482,159112.78853147355
1364,119968.78853147355
2584,153378.78853147355
818,250818.78853147355
2673,153793.78853147355
2089,122122.78853147355
1297,149765.78853147355
790,116576.78853147355
2616,200682.78853147355
720,177706.78853147355
222,151496.78853147355
557,126662.78853147355
1148,196550.78853147355
2766,195220.78853147355
534,189416.03853147355
1452,128190.78853147355
630,123946.78853147355
2648,127150.28853147355
125,154336.78853147355
1904,54610.78853147355
1670,109038.78853147355
756,89688.78853147355
717,234386.78853147355
1032,163541.78853147355
852,217236.78853147355
1731,183844.78853147355
2639,131940.78853147355
2071,92306.78853147355
1267,126306.78853147355
1851,194055.78853147355
567,172138.78853147355
2439,209044.78853147355
1898,155568.28853147355
647,178972.28853147355
2256,221674.78853147355
979,94848.78853147355
1444,225952.78853147355
2485,127046.78853147355
157,129550.78853147355
88,115928.78853147355
2003,117680.78853147355
186,203411.78853147355
1425,240226.78853147355
2695,128718.78853147355
738,93518.78853147355
395,164062.78853147355
1353,164742.78853147355
1878,147722.78853147355
390,164364.28853147355
1456,237276.78853147355
1103,299250.78853147355
1387,124002.16353147355
2070,124801.28853147355
1199,175824.91353147355
2479,177770.78853147355
501,291562.78853147355
2362,95090.78853147355
1718,216988.28853147355
2188,83202.78853147355
1483,165458.78853147355
2557,78414.78853147355
437,325602.78853147355
2224,207230.78853147355
1628,179130.78853147355
397,136312.78853147355
587,197402.78853147355
971,153786.78853147355
2611,141867.28853147355
1887,100306.78853147355
2399,313234.78853147355
2148,204446.78853147355
304,116022.78853147355
1997,122384.78853147355
2817,101642.78853147355
1431,203769.78853147355
427,303362.78853147355
263,131318.78853147355
598,173604.78853147355
2895,226534.78853147355
687,126392.28853147355
1822,135796.78853147355
2191,103814.78853147355
179,121622.78853147355
1009,211947.85103147355
2010,126048.78853147355
1991,129321.78853147355
1411,193600.78853147355
1721,227826.78853147355
1144,195009.03853147355
593,219258.11665647355
575,291022.78853147355
1249,172178.78853147355
1604,125126.78853147355
1064,398002.78853147355
1923,157529.22603147355
1988,116350.78853147355
2325,174228.78853147355
114,207770.78853147355
2700,157402.78853147355
217,136330.78853147355
343,176202.78853147355
386,231700.78853147355
2005,105286.78853147355
2908,143715.78853147355
1814,237392.78853147355
2446,411298.78853147355
208,123178.78853147355
1679,95946.78853147355
822,293950.78853147355
6,194552.28853147355
1781,340154.78853147355
2397,264740.78853147355
2340,269394.78853147355
1618,170199.78853147355
2843,136972.78853147355
1061,317610.78853147355
2786,126986.78853147355
1935,139114.78853147355
1341,112566.78853147355
521,257604.78853147355
2136,135374.78853147355
996,194374.78853147355
227,132780.78853147355
135,180904.78853147355
1167,166144.78853147355
294,221130.78853147355
1776,203821.78853147355
540,174735.78853147355
1717,220174.28853147355
2303,131882.78853147355
116,194323.03853147355
127,144778.78853147355
1371,135501.78853147355
1014,141162.78853147355
1507,104906.78853147355
702,111458.78853147355
750,154114.78853147355
261,158890.78853147355
1559,50906.78853147355
577,225534.78853147355
2812,201968.28853147355
2080,162042.28853147355
1368,99458.78853147355
2376,122842.78853147355
659,118194.78853147355
1235,137414.78853147355
332,66046.78853147355
1917,149842.78853147355
2094,244166.78853147355
1460,258446.78853147355
1471,220564.78853147355
1509,121466.78853147355
1922,131294.78853147355
433,403250.78853147355
460,240480.78853147355
1116,229306.78853147355
1137,173867.78853147355
53,174028.78853147355
2354,266206.78853147355
1475,199630.78853147355
1761,464530.78853147355
842,145484.78853147355
2739,171250.78853147355
2509,161458.78853147355
1007,204717.78853147355
2610,191732.78853147355
1952,88210.78853147355
2719,151530.78853147355
2921,74310.78853147355
1966,139653.47603147355
292,130007.78853147355
1204,187678.78853147355
1829,258854.78853147355
2419,187901.78853147355
391,156850.53853147355
798,118618.78853147355
481,200520.78853147355
193,196962.78853147355
555,119658.78853147355
899,64770.78853147355
2357,185857.03853147355
328,128332.78853147355
1356,101134.78853147355
1154,90242.78853147355
1730,184521.78853147355
2249,162670.78853147355
1119,271764.78853147355
2856,143720.85103147355
1394,120564.78853147355
2587,119198.78853147355
61,300074.78853147355
2661,173942.78853147355
2711,126122.78853147355
1147,179166.53853147355
757,124588.78853147355
2623,99058.78853147355
2378,136102.78853147355
1413,148626.78853147355
1722,210803.78853147355
1112,222258.78853147355
1623,194790.78853147355
1201,197620.78853147355
1513,118313.78853147355
957,437042.78853147355
1171,252930.78853147355
1145,196410.28853147355
2726,246626.78853147355
703,145882.78853147355
760,93550.78853147355
1964,143786.78853147355
2512,185486.78853147355
159,143046.78853147355
1281,168409.78853147355
468,184509.78853147355
290,126646.78853147355
665,105854.78853147355
1463,250878.78853147355
1792,222400.78853147355
923,155763.28853147355
500,260650.78853147355
1408,182990.78853147355
331,72298.78853147355
170,114854.28853147355
2192,92414.78853147355
2571,284898.78853147355
2314,175029.78853147355
2647,91162.78853147355
422,355706.78853147355
2457,337738.78853147355
1838,198453.78853147355
2805,242968.78853147355
1645,157589.28853147355
1711,277254.78853147355
2825,227830.78853147355
322,297386.78853147355
2103,249442.78853147355
342,125094.78853147355
600,130146.78853147355
488,179290.78853147355
1725,271474.78853147355
2246,267198.78853147355
2847,153804.78853147355
806,234514.78853147355
530,233580.78853147355
963,202060.78853147355
2678,97040.78853147355
171,87998.78853147355
2401,358482.78853147355
805,223906.78853147355
2259,228620.78853147355
1748,186542.78853147355
1361,130799.78853147355
1677,106380.78853147355
1406,156414.78853147355
2322,234390.78853147355
688,151550.28853147355
143,143048.78853147355
804,211988.53853147355
1214,144840.78853147355
2828,145166.78853147355
1999,185434.78853147355
2467,196529.78853147355
2665,163359.78853147355
1538,319306.78853147355
398,119906.78853147355
2822,143512.78853147355
2157,159142.78853147355
1856,205700.78853147355
1269,104178.78853147355
2570,115440.78853147355
2320,230016.78853147355
1517,137156.78853147355
2304,115456.78853147355
1312,99638.78853147355
2012,124914.78853147355
506,250778.78853147355
2865,213034.78853147355
2367,95826.78853147355
554,106690.78853147355
238,135571.78853147355
1954,106018.78853147355
2488,132086.78853147355
2291,58078.78853147355
1969,99322.78853147355
2725,165307.78853147355
1482,164210.78853147355
2763,197682.78853147355
503,259122.78853147355
1584,245510.78853147355
1531,143648.78853147355
2210,177496.78853147355
459,292298.78853147355
556,127068.78853147355
1347,117314.78853147355
1290,63474.78853147355
1388,94926.78853147355
1571,348318.78853147355
2754,204196.28853147355
765,131097.78853147355
2494,122732.78853147355
2870,224210.78853147355
7,213201.78853147355
1114,239946.78853147355
2418,263814.78853147355
291,141091.78853147355
18,302194.78853147355
